time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-12-11 09:55:08.230 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,80745648128,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1702287908129,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,147037344,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-11 09:56:08.237 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,80716840960,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1702287908129,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,151231648,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-11 09:57:08.238 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,80705400832,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1702287908129,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,159620256,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-11 09:58:08.246 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, , , , , , , , , , , ,10,10, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,80705748992,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1702287908129,,, , , , , , , , , ,3145728,107191, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,176397472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-11 09:59:08.251 UTC, , , , , , , , , ,589,3279013,131800,896, ,10, ,574, , , , , , , , , ,10,10, , , ,1,2,12, ,396, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,80705720320,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1702287908129,,, , , , , , , , , ,3145728,107191,8,8,8,8, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , ,1,2,74405856,-1, , , , , , ,396, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,383,191, , , , , , , , , , 
2023-12-11 10:00:08.253 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,3038, , , , , , , , , ,18,18, , , ,1,2,21, ,2504, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,80705343488,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1702287908129,,, , , , , , , , , ,3145728,178762,2,9,0,9, , , ,43,43, ,43, ,3,44, , , , , , , , , , , , ,71572,50, , , , , , ,1,2,122859808,-1, , , , , , ,2814, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, ,157, ,212,2212,519,6, , , , , , , , , 
2023-12-11 10:01:08.255 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,91, , , , , , , , , ,18,18, , , ,1,2,21, ,105, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,80705490944,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702287908129,,, , , , , , , , , ,3145728,178762,8,8,8,8, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,150122784,-1, , , , , , ,106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,81,8, , , , , , , , , , 
2023-12-11 10:02:08.256 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,8, , , , , , , , , ,18,18, , , ,1,2,21, ,12, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,80705474560,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702287908129,,, , , , , , , , , ,3145728,178762,1,1,1,1, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,156414240,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6, , , , , , , , , , , 
2023-12-11 10:03:08.258 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,80705208320,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702287908129,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,160608536,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-11 10:04:08.264 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,80707399680,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702287908129,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,160608536,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
